idveiculo,dia,mes,diadasemana,hora,Velocidade,Longitude,Latitude,Eventos
57,31,3,4,0.40621527778,26,-44.32789993,-2.573960066,3
57,25,5,3,0.37899305556,28,-44.32789993,-2.573470116,3
60,20,4,3,0.32043981481,22,-44.32789993,-2.574019909,3
61,30,4,6,0.55423611111,28,-44.32789993,-2.573280096,3
62,6,5,5,0.65449074074,26,-44.32789993,-2.595340014,3
64,8,5,7,0.32747685185,32,-44.32789993,-2.573379993,3
66,1,4,5,0.42050925926,20,-44.32789993,-2.574409962,3
70,23,5,1,0.30105324074,21,-44.32789993,-2.578219891,3
71,25,5,3,0.57009259259,37,-44.32789993,-2.595220089,3
77,3,5,2,0.62695601852,23,-44.32789993,-2.573980093,3
78,10,5,2,0.26421296296,26,-44.32789993,-2.550270081,3
80,14,5,6,0.78478009259,33,-44.32789993,-2.573719978,3
83,4,5,3,0.28906250000,24,-44.32789993,-2.573740005,3
90,1,4,5,0.78745370370,35,-44.32789993,-2.573570013,3
128,31,5,2,0.79964120370,24,-44.32789993,-2.573430061,3
144,29,5,7,0.40068287037,30,-44.32789993,-2.573390007,3
144,31,5,2,0.67743055556,36,-44.32789993,-2.573210001,3
148,23,5,1,0.47839120370,22,-44.32789993,-2.574189901,3
154,19,5,4,0.39511574074,26,-44.32789993,-2.573359966,3
156,31,5,2,0.23574074074,18,-44.32789993,-2.574520111,3
176,3,4,7,0.82628472222,27,-44.32789993,-2.573309898,3
180,31,5,2,0.27898148148,39,-44.32789993,-2.59533,3
182,29,5,7,0.88134259259,40,-44.32789993,-2.583610058,3
186,28,5,6,0.80851851852,33,-44.32789993,-2.573679924,3
197,23,4,6,0.30184027778,36,-44.32789993,-2.595230103,3
197,29,4,5,0.54761574074,27,-44.32789993,-2.574219942,3
197,7,5,6,0.50716435185,51,-44.32789993,-2.565999985,3
208,30,5,1,0.29406250000,43,-44.32789993,-2.583590031,3
208,30,5,1,0.29856481481,19,-44.32789993,-2.578239918,3
209,4,5,3,0.27010416667,30,-44.32789993,-2.573379993,3
209,5,5,4,0.67175925926,39,-44.32789993,-2.583610058,3
214,29,5,7,0.77160879630,33,-44.32789993,-2.573339939,3
214,31,5,2,0.33715277778,52,-44.32789993,-2.597539902,3
226,7,4,4,0.83557870370,29,-44.32789993,-2.57404995,3
229,15,5,7,0.84846064815,32,-44.32789993,-2.573299885,3
5,13,5,5,0.55138888889,22,-44.32780075,-2.574150085,3
8,24,5,2,0.71313657407,33,-44.32780075,-2.573869944,3
11,1,5,7,0.44998842593,33,-44.32780075,-2.573539972,3
11,1,5,7,0.45099537037,33,-44.32780075,-2.573539972,3
16,6,4,3,0.64453703704,35,-44.32780075,-2.595449924,3
16,7,4,4,0.91150462963,21,-44.32780075,-2.57427001,3
16,12,5,4,0.57195601852,33,-44.32780075,-2.595269918,3
17,17,5,2,0.57821759259,54,-44.32780075,-2.583699942,3
19,12,5,4,0.58265046296,34,-44.32780075,-2.57378006,3
19,20,5,5,0.67899305556,20,-44.32780075,-2.574189901,3
24,16,5,1,0.82990740741,43,-44.32780075,-2.59803009,3
25,23,4,6,0.72865740741,30,-44.32780075,-2.574029922,3
26,19,4,2,0.82122685185,32,-44.32780075,-2.573640108,3
27,15,5,7,0.48994212963,18,-44.32780075,-2.57427001,3
27,26,5,4,0.48932870370,16,-44.32780075,-2.574310064,3
28,5,5,4,0.52274305556,34,-44.32780075,-2.573679924,3
28,11,5,3,0.47324074074,25,-44.32780075,-2.57404995,3
28,17,5,2,0.50936342593,39,-44.32780075,-2.583760023,3
29,5,5,4,0.88043981481,25,-44.32780075,-2.573869944,3
30,25,5,3,0.70240740741,25,-44.32780075,-2.574120045,3
32,19,4,2,0.68917824074,29,-44.32780075,-2.574229956,3
36,15,3,2,0.96144675926,23,-44.32780075,-2.574029922,3
37,21,5,6,0.27672453704,30,-44.32780075,-2.573879957,3
39,16,4,6,0.69967592593,33,-44.32780075,-2.573990107,3
42,26,5,4,0.52828703704,18,-44.32780075,-2.574300051,3
42,26,5,4,0.72527777778,30,-44.32780075,-2.574100018,3
42,26,5,4,0.87769675926,28,-44.32780075,-2.573689938,3
44,6,5,5,0.93306712963,36,-44.32780075,-2.573630095,3
46,3,4,7,0.78342592593,32,-44.32780075,-2.573679924,3
46,20,5,5,0.28858796296,15,-44.32780075,-2.573869944,3
47,16,4,6,0.82483796296,37,-44.32780075,-2.573610067,3
49,10,5,2,0.36089120370,54,-44.32780075,-2.583760023,3
49,10,5,2,0.36820601852,29,-44.32780075,-2.573879957,3
49,11,5,3,0.87606481481,28,-44.32780075,-2.573849916,3
49,14,5,6,0.36924768519,23,-44.32780075,-2.574170113,3
49,14,5,6,0.82164351852,33,-44.32780075,-2.57378006,3
49,20,5,5,0.31586805556,30,-44.32780075,-2.573940039,3
49,23,5,1,0.30980324074,26,-44.32780075,-2.57404995,3
49,23,5,1,0.81799768519,35,-44.32780075,-2.573539972,3
49,24,5,2,0.81365740741,31,-44.32780075,-2.573980093,3
49,27,5,5,0.71215277778,28,-44.32780075,-2.574150085,3
50,13,5,5,0.57168981481,30,-44.32780075,-2.57404995,3
51,27,5,5,0.68769675926,24,-44.32780075,-2.573960066,3
53,20,4,3,0.32027777778,33,-44.32780075,-2.578249931,3
54,23,4,6,0.30163194444,28,-44.32780075,-2.595390081,3
54,26,5,4,0.66266203704,29,-44.32780075,-2.573820114,3
58,6,5,5,0.55652777778,25,-44.32780075,-2.573810101,3
59,26,4,2,0.68857638889,30,-44.32780075,-2.573659897,3
60,15,4,5,0.68837962963,21,-44.32780075,-2.574160099,3
60,22,4,5,0.31945601852,20,-44.32780075,-2.57427001,3
63,24,3,4,0.31269675926,43,-44.32780075,-2.583709955,3
66,8,4,5,0.29569444444,44,-44.32780075,-2.583709955,3
66,22,4,5,0.31905092593,37,-44.32780075,-2.595419884,3
66,10,5,2,0.68405092593,40,-44.32780075,-2.583590031,3
66,18,5,3,0.68800925926,20,-44.32780075,-2.574320078,3
70,24,5,2,0.38148148148,51,-44.32780075,-2.59800005,3
72,22,3,2,0.42914351852,57,-44.32780075,-2.583899975,3
77,11,5,3,0.46027777778,17,-44.32780075,-2.574259996,3
77,11,5,3,0.46038194444,17,-44.32780075,-2.574259996,3
77,11,5,3,0.46127314815,17,-44.32780075,-2.574259996,3
79,23,4,6,0.32974537037,34,-44.32780075,-2.573679924,3
88,18,5,3,0.80949074074,31,-44.32780075,-2.595370054,3
91,18,5,3,0.33050925926,54,-44.32780075,-2.565979958,3
134,12,5,4,0.82664351852,26,-44.32780075,-2.573970079,3
143,29,5,7,0.32108796296,28,-44.32780075,-2.574100018,3
144,25,4,1,0.78361111111,38,-44.32780075,-2.595319986,3
145,7,5,6,0.54413194444,33,-44.32780075,-2.573889971,3
154,2,5,1,0.79528935185,27,-44.32780075,-2.574229956,3
154,2,5,1,0.93908564815,25,-44.32780075,-2.573950052,3
156,31,5,2,0.26150462963,25,-44.32780075,-2.574019909,3
156,1,6,3,0.78032407407,31,-44.32780075,-2.573940039,3
160,17,4,7,0.32800925926,29,-44.32780075,-2.573999882,3
160,4,5,3,0.82812500000,22,-44.32780075,-2.573889971,3
166,5,5,4,0.82457175926,35,-44.32780075,-2.573829889,3
166,15,5,7,0.40189814815,31,-44.32780075,-2.573849916,3
166,16,5,1,0.82246527778,32,-44.32780075,-2.573899984,3
166,31,5,2,0.25739583333,21,-44.32780075,-2.573970079,3
167,28,5,6,0.64164351852,53,-44.32780075,-2.583839893,3
167,28,5,6,0.78002314815,25,-44.32780075,-2.574160099,3
182,30,5,1,0.24180555556,21,-44.32780075,-2.574090004,3
197,26,4,2,0.48396990741,29,-44.32780075,-2.573600054,3
197,29,4,5,0.49850694444,29,-44.32780075,-2.583790064,3
197,30,5,1,0.32434027778,31,-44.32780075,-2.57378006,3
209,22,5,7,0.77406250000,34,-44.32780075,-2.573820114,3
210,21,5,6,0.82760416667,32,-44.32780075,-2.573719978,3
215,30,5,1,0.31190972222,31,-44.32780075,-2.578239918,3
226,31,3,4,0.82572916667,20,-44.32780075,-2.574150085,3
226,6,4,3,0.82468750000,33,-44.32780075,-2.573689938,3
226,28,5,6,0.82437500000,34,-44.32780075,-2.573740005,3
11,8,5,7,0.33318287037,29,-44.32770157,-2.573950052,3
42,14,5,6,0.28089120370,58,-44.32770157,-2.583909988,3
49,29,4,5,0.89243055556,61,-44.32770157,-2.583879948,3
49,1,5,7,0.59900462963,39,-44.32770157,-2.583889961,3
49,1,5,7,0.59983796296,39,-44.32770157,-2.583889961,3
49,11,5,3,0.95032407407,56,-44.32770157,-2.583930016,3
49,18,5,3,0.30189814815,38,-44.32770157,-2.578229904,3
53,20,4,3,0.66560185185,38,-44.32770157,-2.595469952,3
54,9,4,6,0.30385416667,37,-44.32770157,-2.595449924,3
54,21,5,6,0.48216435185,31,-44.32770157,-2.595400095,3
154,2,5,1,0.76469907407,30,-44.32770157,-2.573649883,3
159,1,6,3,0.37465277778,28,-44.32770157,-2.578239918,3
199,27,4,3,0.31355324074,51,-44.32770157,-2.583859921,3
209,17,5,2,0.28856481481,50,-44.32770157,-2.583879948,3
209,17,5,2,0.35317129630,35,-44.32770157,-2.595469952,3
211,3,5,2,0.27910879630,17,-44.32770157,-2.56588006,3
214,31,5,2,0.37510416667,52,-44.32770157,-2.59875989,5
226,24,5,2,0.80219907407,57,-44.32770157,-2.583820105,3
16,5,4,2,0.57211805556,50,-44.32759857,-2.565910101,3
23,21,5,6,0.32559027778,44,-44.32759857,-2.598599911,3
37,17,5,2,0.33538194444,49,-44.32759857,-2.583879948,3
46,9,4,6,0.83521990741,38,-44.32759857,-2.565979958,3
49,10,5,2,0.42070601852,57,-44.32759857,-2.583990097,3
49,23,5,1,0.98773148148,57,-44.32759857,-2.583960056,3
62,7,4,4,0.68472222222,41,-44.32759857,-2.584009886,3
63,26,3,6,0.79581018519,38,-44.32759857,-2.58397007,3
70,20,5,5,0.79578703704,21,-44.32759857,-2.578259945,3
144,21,5,6,0.91709490741,44,-44.32759857,-2.584019899,3
167,1,6,3,0.29711805556,27,-44.32759857,-2.578289986,3
208,1,6,3,0.80861111111,37,-44.32759857,-2.578259945,3
213,1,6,3,0.33449074074,52,-44.32759857,-2.584009886,3
217,29,5,7,0.84706018519,40,-44.32759857,-2.584000111,3
14,2,4,6,0.97991898148,39,-44.32749939,-2.584140062,3
17,26,4,2,0.82966435185,40,-44.32749939,-2.598639965,3
17,20,5,5,0.28094907407,18,-44.32749939,-2.565910101,3
22,7,5,6,0.36180555556,44,-44.32749939,-2.584089994,3
30,12,5,4,0.30346064815,38,-44.32749939,-2.595669985,3
37,6,5,5,0.41966435185,22,-44.32749939,-2.578249931,3
37,13,5,5,0.06206018519,45,-44.32749939,-2.584140062,3
49,19,4,2,0.96916666667,52,-44.32749939,-2.583990097,3
66,22,4,5,0.32276620370,39,-44.32749939,-2.595669985,3
85,13,5,5,0.84478009259,50,-44.32749939,-2.566009998,3
90,1,4,5,0.83858796296,42,-44.32749939,-2.566050053,3
121,1,6,3,0.90869212963,49,-44.32749939,-2.566009998,3
144,28,4,4,0.82488425926,44,-44.32749939,-2.58427,3
160,8,5,7,0.32589120370,43,-44.32749939,-2.584209919,3
166,15,5,7,0.54071759259,50,-44.32749939,-2.566030025,3
208,1,6,3,0.81674768519,58,-44.32749939,-2.584219933,3
209,4,5,3,0.67248842593,50,-44.32749939,-2.584170103,3
209,17,5,2,0.35321759259,34,-44.32749939,-2.595720053,3
210,1,4,5,0.30299768519,39,-44.32749939,-2.578269958,3
226,14,4,4,0.79722222222,53,-44.32749939,-2.584100008,3
12,25,5,3,0.58438657407,47,-44.32740021,-2.566009998,3
16,6,4,3,0.80473379630,45,-44.32740021,-2.584199905,3
24,21,5,6,0.83074074074,44,-44.32740021,-2.59890008,3
25,17,5,2,0.40724537037,49,-44.32740021,-2.584419966,3
28,12,5,4,0.25491898148,39,-44.32740021,-2.560539961,3
47,13,4,3,0.81754629630,52,-44.32740021,-2.584300041,3
49,24,4,7,0.94835648148,55,-44.32740021,-2.584209919,3
49,5,5,4,0.96575231481,58,-44.32740021,-2.584219933,3
49,22,5,7,0.30255787037,37,-44.32740021,-2.578269958,3
49,24,5,2,0.24543981481,53,-44.32740021,-2.584259987,3
63,30,3,3,0.36371527778,44,-44.32740021,-2.584259987,3
85,20,5,5,0.78959490741,37,-44.32740021,-2.565949917,3
89,7,5,6,0.83281250000,59,-44.32740021,-2.599299908,3
166,24,5,2,0.57543981481,34,-44.32740021,-2.595760107,3
194,28,5,6,0.38050925926,51,-44.32740021,-2.58427,3
197,7,5,6,0.28123842593,47,-44.32740021,-2.584280014,3
197,19,5,4,0.34032407407,51,-44.32740021,-2.566020012,3
209,17,5,2,0.34254629630,49,-44.32740021,-2.584439993,3
211,24,5,2,0.29946759259,27,-44.32740021,-2.586770058,3
214,28,5,6,0.79358796296,28,-44.32740021,-2.56588006,3
17,10,5,2,0.32892361111,19,-44.32730103,-2.578269958,3
20,19,5,4,0.34055555556,36,-44.32730103,-2.587270021,3
20,23,5,1,0.32589120370,37,-44.32730103,-2.595979929,3
22,17,5,2,0.44420138889,29,-44.32730103,-2.57614994,3
22,20,5,5,0.27511574074,36,-44.32730103,-2.586659908,3
23,13,5,5,0.66729166667,35,-44.32730103,-2.587179899,3
36,3,5,2,0.89103009259,25,-44.32730103,-2.587419987,3
49,23,5,1,0.97519675926,56,-44.32730103,-2.584520102,3
49,24,5,2,0.30061342593,37,-44.32730103,-2.578310013,3
50,13,5,5,0.56334490741,36,-44.32730103,-2.595880032,3
51,30,3,3,0.65873842593,32,-44.32730103,-2.586630106,3
53,3,5,2,0.50082175926,28,-44.32730103,-2.586349964,3
56,13,4,3,0.68427083333,52,-44.32730103,-2.584450006,3
67,10,5,2,0.51146990741,46,-44.32730103,-2.584589958,3
139,28,5,6,0.88384259259,34,-44.32730103,-2.586560011,3
139,29,5,7,0.62415509259,41,-44.32730103,-2.587100029,3
139,29,5,7,0.68979166667,38,-44.32730103,-2.58739996,3
154,12,5,4,0.53116898148,37,-44.32730103,-2.586800098,3
160,27,3,7,0.32523148148,48,-44.32730103,-2.584340096,3
170,5,5,4,0.34910879630,55,-44.32730103,-2.726399899,3
199,5,4,2,0.80972222222,45,-44.32730103,-2.584520102,3
201,31,5,2,0.26803240741,55,-44.32730103,-2.584520102,3
209,24,5,2,0.62099537037,35,-44.32730103,-2.586549997,3
209,24,5,2,0.62107638889,37,-44.32730103,-2.587179899,3
209,1,6,3,0.52237268519,33,-44.32730103,-2.587199926,3
226,30,3,3,0.29996527778,53,-44.32730103,-2.584340096,3
11,3,5,2,0.91564814815,54,-44.32720184,-2.584530115,3
16,6,4,3,0.45593750000,39,-44.32720184,-2.584670067,3
20,17,5,2,0.33296296296,35,-44.32720184,-2.596129894,3
20,19,5,4,0.41055555556,42,-44.32720184,-2.58472991,3
22,18,4,1,0.42936342593,38,-44.32720184,-2.587120056,3
22,14,5,6,0.62021990741,36,-44.32720184,-2.599760056,3
26,20,4,3,0.32403935185,55,-44.32720184,-2.566060066,3
36,21,5,6,0.84943287037,22,-44.32720184,-2.585870028,3
36,21,5,6,0.85658564815,23,-44.32720184,-2.586250067,3
36,21,5,6,0.88122685185,21,-44.32720184,-2.586280107,3
36,27,5,5,0.88170138889,35,-44.32720184,-2.586329937,3
37,22,5,7,0.28656250000,54,-44.32720184,-2.584439993,3
42,12,5,4,0.35157407407,49,-44.32720184,-2.584549904,3
42,26,5,4,0.91739583333,46,-44.32720184,-2.584810019,3
49,3,5,2,0.79949074074,36,-44.32720184,-2.578130007,3
50,13,5,5,0.47767361111,35,-44.32720184,-2.596139908,3
51,1,4,5,0.66112268519,46,-44.32720184,-2.584630013,3
56,11,4,1,0.32185185185,55,-44.32720184,-2.584609985,3
59,25,5,3,0.32042824074,34,-44.32720184,-2.596090078,3
60,30,3,3,0.29357638889,21,-44.32720184,-2.565920115,3
60,13,4,3,0.66128472222,29,-44.32720184,-2.587500095,3
64,2,4,6,0.32855324074,54,-44.32720184,-2.566050053,3
80,24,3,4,0.33271990741,54,-44.32720184,-2.566020012,3
89,5,5,4,0.27555555556,29,-44.32720184,-2.59604001,3
139,28,5,6,0.87011574074,35,-44.32720184,-2.586950064,3
139,29,5,7,0.39293981481,37,-44.32720184,-2.586390018,3
166,22,5,7,0.63584490741,55,-44.32720184,-2.584599972,3
172,27,5,5,0.55414351852,39,-44.32720184,-2.584470034,3
197,23,4,6,0.48776620370,34,-44.32720184,-2.587349892,3
199,28,3,1,0.32310185185,51,-44.32720184,-2.584690094,3
199,15,5,7,0.32196759259,52,-44.32720184,-2.584640026,3
209,6,5,5,0.27265046296,47,-44.32720184,-2.584559917,3
209,17,5,2,0.35327546296,37,-44.32720184,-2.596100092,3
209,31,5,2,0.27640046296,48,-44.32720184,-2.584709883,3
211,4,4,1,0.31243055556,25,-44.32720184,-2.586179972,3
16,13,4,3,0.66876157407,30,-44.32709885,-2.5848701,3
16,23,4,6,0.39575231481,34,-44.32709885,-2.596179962,3
18,1,5,7,0.60983796296,54,-44.32709885,-2.566030025,3
20,11,5,3,0.33002314815,33,-44.32709885,-2.596290112,3
22,25,4,1,0.46156250000,27,-44.32709885,-2.587579966,3
23,22,4,5,0.32084490741,34,-44.32709885,-2.596319914,3
27,20,4,3,0.50884259259,47,-44.32709885,-2.584719896,3
28,4,5,3,0.48958333333,46,-44.32709885,-2.58472991,3
36,4,5,3,0.35076388889,37,-44.32709885,-2.586080074,3
36,6,5,5,0.60930555556,28,-44.32709885,-2.587519884,3
36,21,5,6,0.85635416667,26,-44.32709885,-2.587630033,3
36,21,5,6,0.85662037037,26,-44.32709885,-2.586060047,3
49,22,5,7,0.40863425926,58,-44.32709885,-2.584830046,3
49,22,5,7,0.57194444444,57,-44.32709885,-2.584939957,3
49,27,5,5,0.33572916667,58,-44.32709885,-2.584850073,3
50,17,5,2,0.45454861111,15,-44.32709885,-2.58581996,3
51,6,4,3,0.66818287037,27,-44.32709885,-2.585939884,3
53,13,4,3,0.31156250000,46,-44.32709885,-2.58491993,3
60,24,5,2,0.66074074074,25,-44.32709885,-2.578269958,3
61,6,4,3,0.67658564815,37,-44.32709885,-2.587650061,3
67,1,4,5,0.45046296296,25,-44.32709885,-2.587790012,3
88,5,5,4,0.31922453704,39,-44.32709885,-2.596240044,3
137,14,5,6,0.31517361111,55,-44.32709885,-2.584769964,3
139,28,5,6,0.89247685185,43,-44.32709885,-2.584880114,3
144,23,4,6,0.32747685185,37,-44.32709885,-2.596220016,3
160,3,4,7,0.82620370370,48,-44.32709885,-2.5848701,3
166,18,4,1,0.37468750000,38,-44.32709885,-2.596139908,3
166,2,5,1,0.44050925926,21,-44.32709885,-2.588680029,3
172,28,4,4,0.46746527778,20,-44.32709885,-2.588649988,1
188,20,5,5,0.78994212963,39,-44.32709885,-2.596250057,3
199,23,4,6,0.78934027778,38,-44.32709885,-2.565920115,3
202,19,5,4,0.48395833333,25,-44.32709885,-2.585829973,3
202,24,5,2,0.48157407407,24,-44.32709885,-2.588759899,3
202,24,5,2,0.48427083333,24,-44.32709885,-2.588759899,3
209,2,5,1,0.31336805556,53,-44.32709885,-2.584779978,3
209,17,5,2,0.28844907407,48,-44.32709885,-2.584939957,3
209,26,5,4,0.63743055556,36,-44.32709885,-2.587450027,3
211,25,5,3,0.31255787037,32,-44.32709885,-2.587440014,3
226,17,4,7,0.82480324074,55,-44.32709885,-2.584830046,3
226,21,5,6,0.80353009259,41,-44.32709885,-2.584800005,3
9,24,5,2,0.67762731481,30,-44.32699966,-2.550780058,3
15,18,5,3,0.90370370370,33,-44.32699966,-2.596379995,3
16,3,3,4,0.53297453704,23,-44.32699966,-2.578320026,3
16,6,4,3,0.61680555556,21,-44.32699966,-2.599020004,3
18,8,5,7,0.40085648148,52,-44.32699966,-2.584959984,3
21,23,5,1,0.45155092593,41,-44.32699966,-2.585020065,3
22,26,4,2,0.33834490741,32,-44.32699966,-2.585059881,3
22,3,5,2,0.31181712963,40,-44.32699966,-2.596410036,3
22,18,5,3,0.39078703704,34,-44.32699966,-2.587630033,3
22,20,5,5,0.27832175926,30,-44.32699966,-2.587980032,3
22,20,5,5,0.64546296296,33,-44.32699966,-2.587589979,3
22,21,5,6,0.81328703704,48,-44.32699966,-2.584990025,3
22,25,5,3,0.80569444444,31,-44.32699966,-2.597759962,3
26,8,4,5,0.27672453704,28,-44.32699966,-2.578299999,3
29,14,5,6,0.27262731481,28,-44.32699966,-2.578310013,3
36,5,5,4,0.79605324074,25,-44.32699966,-2.588040113,3
37,10,5,2,0.57972222222,41,-44.32699966,-2.585069895,3
40,4,4,1,0.74358796296,55,-44.32699966,-2.584909916,3
42,26,5,4,0.52100694444,26,-44.32699966,-2.597840071,3
49,21,4,4,0.36886574074,57,-44.32699966,-2.585010052,3
49,12,5,4,0.91232638889,46,-44.32699966,-2.585079908,3
51,1,4,5,0.67274305556,20,-44.32699966,-2.588200092,3
53,25,5,3,0.67116898148,32,-44.32699966,-2.587790012,3
58,17,5,2,0.50443287037,29,-44.32699966,-2.587800026,3
58,20,5,5,0.34123842593,43,-44.32699966,-2.58494997,3
58,26,5,4,0.52759259259,32,-44.32699966,-2.578310013,3
60,16,4,6,0.30038194444,48,-44.32699966,-2.58494997,3
61,30,4,6,0.54543981481,34,-44.32699966,-2.58491993,3
64,31,3,4,0.30258101852,46,-44.32699966,-2.584959984,3
65,7,5,6,0.31769675926,57,-44.32699966,-2.585069895,3
66,6,4,3,0.32758101852,19,-44.32699966,-2.599090099,3
72,8,4,5,0.31096064815,47,-44.32699966,-2.584899902,3
88,5,5,4,0.29476851852,18,-44.32699966,-2.597630024,3
92,19,5,4,0.28422453704,39,-44.32699966,-2.596349955,3
166,22,5,7,0.44302083333,38,-44.32699966,-2.596290112,3
174,28,5,6,0.54228009259,29,-44.32699966,-2.587800026,3
197,22,4,5,0.51700231481,30,-44.32699966,-2.585799932,3
197,28,4,4,0.55273148148,48,-44.32699966,-2.5848701,3
202,24,5,2,0.50145833333,32,-44.32699966,-2.587599993,3
202,31,5,2,0.48031250000,18,-44.32699966,-2.588160038,3
209,3,5,2,0.27601851852,50,-44.32699966,-2.584899902,3
209,6,5,5,0.55378472222,35,-44.32699966,-2.584929943,3
209,28,5,6,0.48386574074,41,-44.32699966,-2.585010052,3
210,24,5,2,0.33111111111,50,-44.32699966,-2.566030025,3
211,6,4,3,0.33210648148,50,-44.32699966,-2.566060066,3
211,28,5,6,0.30989583333,28,-44.32699966,-2.587779999,3
226,24,3,4,0.32265046296,57,-44.32699966,-2.584880114,3
226,12,4,2,0.30127314815,51,-44.32699966,-2.585050106,3
8,26,4,2,0.32121527778,38,-44.32690048,-2.565910101,3
10,24,5,2,0.43450231481,42,-44.32690048,-2.58513999,3
17,17,5,2,0.32534722222,27,-44.32690048,-2.585050106,3
21,4,5,3,0.44436342593,33,-44.32690048,-2.596470118,3
23,27,5,5,0.68339120370,48,-44.32690048,-2.585129976,3
29,16,5,1,0.30934027778,36,-44.32690048,-2.578320026,3
36,20,5,5,0.99452546296,21,-44.32690048,-2.588870049,3
39,11,4,1,0.61563657407,18,-44.32690048,-2.598929882,3
48,5,5,4,0.30773148148,34,-44.32690048,-2.578360081,3
49,16,5,1,0.73201388889,42,-44.32690048,-2.585259914,3
60,13,4,3,0.48223379630,34,-44.32690048,-2.578289986,3
60,25,5,3,0.66040509259,15,-44.32690048,-2.578269958,3
62,5,4,2,0.31097222222,53,-44.32690048,-2.585119963,3
66,13,4,3,0.64309027778,18,-44.32690048,-2.585560083,3
66,17,5,2,0.32859953704,18,-44.32690048,-2.599159956,3
66,24,5,2,0.45821759259,32,-44.32690048,-2.586440086,3
92,20,5,5,0.28421296296,33,-44.32690048,-2.596600056,3
139,28,5,6,0.82391203704,26,-44.32690048,-2.58581996,3
166,18,4,1,0.37270833333,20,-44.32690048,-2.59803009,3
166,24,5,2,0.31518518519,34,-44.32690048,-2.59645009,3
166,4,5,3,0.27805555556,39,-44.32690048,-2.565910101,5
202,24,5,2,0.41921296296,50,-44.32690048,-2.565910101,5
218,30,5,1,0.66810185185,20,-44.32690048,-2.585580111,3
226,24,5,2,0.29974537037,47,-44.32690048,-2.585079908,3
8,1,5,7,0.28269675926,34,-44.3268013,-2.565939903,3
17,17,5,2,0.45725694444,38,-44.3268013,-2.596649885,3
22,8,5,7,0.74726851852,40,-44.3268013,-2.56592989,3
22,26,5,4,0.57666666667,37,-44.3268013,-2.596600056,3
29,15,5,7,0.56885416667,29,-44.3268013,-2.57633996,3
44,2,5,1,0.62913194444,60,-44.3268013,-2.585370064,3
49,27,5,5,0.55842592593,58,-44.3268013,-2.585319996,3
53,23,4,6,0.65284722222,27,-44.3268013,-2.596709967,3
54,9,4,6,0.49972222222,30,-44.3268013,-2.589060068,3
60,21,5,6,0.30766203704,50,-44.3268013,-2.585380077,3
78,26,5,4,0.77497685185,21,-44.3268013,-2.550839901,3
88,11,5,3,0.28675925926,31,-44.3268013,-2.598289967,3
90,31,3,4,0.83414351852,49,-44.3268013,-2.566080093,3
92,2,5,1,0.28781250000,30,-44.3268013,-2.600419998,3
120,28,5,6,0.50151620370,44,-44.3268013,-2.565939903,3
171,24,5,2,0.72153935185,47,-44.3268013,-2.566090107,3
